Date,State,HighQ,MedQ,LowQ
2014-09-01,Maine,315.05,254.75,NA
2014-09-01,Montana,266.73,251.1,NA
2014-09-01,Nebraska,339.96,250.78,NA
2014-09-01,Nevada,268.13,229.09,NA
2014-09-01,New Hampshire,356.7,291.41,NA
2014-09-01,New Jersey,348.6,287.79,NA
2014-09-01,New Mexico,289.22,201.74,NA
2014-09-01,New York,346.09,265.27,NA
2014-09-01,North Carolina,349.06,245.83,NA
2014-09-01,North Dakota,405.46,349.7,NA
2014-09-01,Ohio,334.53,217.57,NA
2014-09-01,Oklahoma,363.3,232.61,NA
2014-09-01,Oregon,208.35,182.99,NA
2014-09-01,Maryland,370.61,252.39,NA
2014-09-01,Massachusetts,350.12,288.52,NA
2014-09-01,Michigan,291,274.16,NA
2014-09-01,Minnesota,354.93,276.23,NA
2014-09-01,Mississippi,337.64,146.47,NA
2014-09-01,Missouri,358.12,245.94,NA
2014-09-01,Pennsylvania,365.94,267.88,NA
2014-09-01,Rhode Island,321.07,258.25,NA
2014-09-01,South Carolina,341.84,202.64,NA
2014-09-01,South Dakota,377.57,348.33,NA
2014-09-01,Tennessee,352.46,225.76,NA
2014-09-01,Texas,336.88,232.31,NA
2014-09-01,Utah,287.43,238.45,NA
2014-09-01,Vermont,374.86,316.84,NA
2014-09-01,Virginia,366.74,291.67,NA
2014-09-01,Washington,232.69,189.74,NA
2014-09-01,West Virginia,354.64,215.8,NA
2014-09-01,Wisconsin,352.89,271.63,NA
2014-09-01,Wyoming,330.41,356.25,NA
2014-10-01,Alabama,339.81,204.78,NA
2014-10-01,Alaska,291.41,262.29,NA
2014-10-01,Arizona,300.11,210.22,NA
2014-10-01,Arkansas,345.81,179.96,NA
2014-10-01,California,245.05,190.91,NA
2014-10-01,Colorado,238.05,196.85,NA
2014-10-01,Connecticut,340.75,270.58,NA
2014-10-01,Delaware,365.92,231.45,NA
2014-10-01,District of Columbia,350.27,288.91,NA
2014-10-01,Florida,301.9,217.89,NA
2014-10-01,Georgia,326.54,217.25,NA
2014-10-01,Hawaii,310.34,268.95,NA
2014-10-01,Idaho,275.96,247.87,NA
2014-10-01,Illinois,356.47,282.85,NA
2014-10-01,Indiana,332.78,213.2,NA
2014-10-01,Iowa,365.96,288.88,NA
2014-10-01,Kansas,350.64,262.69,NA
2014-10-01,Kentucky,338.57,174.24,NA
2014-10-01,Louisiana,365.88,243.77,NA
2014-10-01,Maine,314.94,244.72,NA
2014-10-01,Montana,266.44,250.28,NA
2014-10-01,Nebraska,338.86,249.9,NA
2014-10-01,Nevada,268.3,229.63,NA
2014-10-01,New Hampshire,356.53,290.56,NA
2014-10-01,New Jersey,348.37,287.59,NA
2014-10-01,New Mexico,288.43,202.56,NA
2014-10-01,New York,346.67,264.84,NA
2014-10-01,North Carolina,347.77,245.33,NA
2014-10-01,North Dakota,393.75,347.23,NA
2014-10-01,Ohio,334.33,217.87,NA
2014-10-01,Oklahoma,364.74,234.18,NA
2014-10-01,Oregon,208.09,182.46,NA
2014-10-01,Maryland,369.67,253.34,NA
2014-10-01,Massachusetts,349.55,288.54,NA
2014-10-01,Michigan,290.59,273.57,NA
2014-10-01,Minnesota,354.46,275.41,NA
2014-10-01,Mississippi,337.31,145.37,NA
2014-10-01,Missouri,357.9,245.73,NA
2014-10-01,Pennsylvania,365.25,267.69,NA
2014-10-01,Rhode Island,320.23,258.99,NA
2014-10-01,South Carolina,341.27,203.57,NA
2014-10-01,South Dakota,377.14,348.54,NA
2014-10-01,Tennessee,352.12,227.13,NA
2014-10-01,Texas,336.65,232.64,NA
2014-10-01,Utah,287.58,238.43,NA
2014-10-01,Vermont,374.25,315.25,NA
2014-10-01,Virginia,366.49,291.53,NA
2014-10-01,Washington,233.15,189.46,NA
2014-10-01,West Virginia,355.46,215.99,NA
2014-10-01,Wisconsin,352.36,272.76,NA
2014-10-01,Wyoming,328.51,354.94,NA
2014-11-01,Alabama,339.13,204.81,NA
2014-11-01,Alaska,290.61,262.16,NA
2014-11-01,Arizona,300.3,210.48,NA
2014-11-01,Arkansas,343.84,179.79,NA
2014-11-01,California,245.09,191.04,NA
2014-11-01,Colorado,237.55,196.35,NA
2014-11-01,Connecticut,340.31,270.12,NA
2014-11-01,Delaware,363.53,233.87,NA
2014-11-01,District of Columbia,350.3,287.57,NA
2014-11-01,Florida,301.55,217.83,NA
2014-11-01,Georgia,325.87,217.14,NA
2014-11-01,Hawaii,310.95,267.1,NA
2014-11-01,Idaho,275.98,247.09,NA
2014-11-01,Illinois,355.5,283,NA
2014-11-01,Indiana,332.21,213.83,NA
2014-11-01,Iowa,365.35,288.57,NA
2014-11-01,Kansas,351.1,261.71,NA
2014-11-01,Kentucky,339.72,174.08,NA
2014-11-01,Louisiana,365.25,240.46,NA
2014-11-01,Maine,316.08,243.85,NA
2014-11-01,Montana,265.91,241.74,NA
2014-11-01,Nebraska,340.44,247.87,NA
2014-11-01,Nevada,267.11,229.29,NA
2014-11-01,New Hampshire,356.1,290.57,NA
2014-11-01,New Jersey,348.05,287.85,NA
2014-11-01,New Mexico,288.33,213.43,NA
2014-11-01,New York,345.89,264.79,NA
2014-11-01,North Carolina,347.39,245.61,NA
2014-11-01,North Dakota,393.66,342.39,NA
2014-11-01,Ohio,334.02,217.59,NA
2014-11-01,Oklahoma,363.17,234.59,NA
2014-11-01,Oregon,207.73,181.72,NA
2014-11-01,Maryland,368.67,256.02,NA
2014-11-01,Massachusetts,348.9,287.7,NA
2014-11-01,Michigan,290.47,271.97,NA
2014-11-01,Minnesota,353.74,274.77,NA
2014-11-01,Mississippi,336.81,146.74,NA
2014-11-01,Missouri,352.99,245.84,NA
2014-11-01,Pennsylvania,364.24,268.88,NA
2014-11-01,Rhode Island,319.09,260.27,NA
2014-11-01,South Carolina,340.62,203.18,NA
2014-11-01,South Dakota,377.08,348.54,NA
2014-11-01,Tennessee,351.34,226.51,NA
2014-11-01,Texas,336.8,233.07,NA
2014-11-01,Utah,287.61,238.26,NA
2014-11-01,Vermont,372.48,311.57,NA
2014-11-01,Virginia,367.03,292.99,NA
2014-11-01,Washington,233.4,189.56,NA
2014-11-01,West Virginia,355.32,218.72,NA
2014-11-01,Wisconsin,351.82,272.71,NA
2014-11-01,Wyoming,329.04,353.86,NA
2014-12-01,Alabama,339.34,205.59,NA
2014-12-01,Alaska,290.27,269.08,NA
2014-12-01,Arizona,299.9,210.42,NA
2014-12-01,Arkansas,343.73,206.14,NA
2014-12-01,California,244.36,190.25,NA
2014-12-01,Colorado,243.99,195.71,NA
2014-12-01,Connecticut,339.13,268.79,NA
2014-12-01,Delaware,363.93,235.73,NA
2014-12-01,District of Columbia,348.6,280.94,NA
2014-12-01,Florida,301.07,217.52,NA
2014-12-01,Georgia,324.83,217.38,NA
2014-12-01,Hawaii,309.87,267.03,NA
2014-12-01,Idaho,275.07,245.8,NA
2014-12-01,Illinois,354.85,283.11,NA
2014-12-01,Indiana,332.84,213.86,NA
2014-12-01,Iowa,365.25,289.61,NA
2014-12-01,Kansas,350.15,262.03,NA
2014-12-01,Kentucky,338.51,173.79,NA
2014-12-01,Louisiana,363.45,240.76,NA
2014-12-01,Maine,315.06,236.01,NA
2014-12-01,Montana,265.8,241.84,NA
2014-12-01,Nebraska,337.81,246.76,NA
2014-12-01,Nevada,266.5,227.16,NA
2014-12-01,New Hampshire,355.28,295.13,NA
2014-12-01,New Jersey,346.13,287.03,NA
2014-12-01,New Mexico,288.36,215.74,NA
2014-12-01,New York,345.1,264.3,NA
2014-12-01,North Carolina,346.31,245.16,NA
2014-12-01,North Dakota,397.09,345.27,NA
2014-12-01,Ohio,333.29,218.62,NA
2014-12-01,Oklahoma,356.98,234.63,NA
2014-12-01,Oregon,206.72,181.06,NA
2014-12-01,Maryland,367.05,255.12,NA
2014-12-01,Massachusetts,347.45,286.97,NA
2014-12-01,Michigan,289.31,270.42,NA
2014-12-01,Minnesota,352.63,274.4,NA
2014-12-01,Mississippi,337.43,148.22,NA
2014-12-01,Missouri,352.05,245.5,NA
2014-12-01,Pennsylvania,363.5,268.98,NA
2014-12-01,Rhode Island,317.87,260.09,NA
2014-12-01,South Carolina,338.67,204.86,NA
2014-12-01,South Dakota,356.93,348.91,NA
2014-12-01,Tennessee,349.68,225.48,NA
2014-12-01,Texas,335.4,233,NA
2014-12-01,Utah,290.77,237.32,NA
2014-12-01,Vermont,371.8,309.92,NA
2014-12-01,Virginia,365.81,292.4,NA
2014-12-01,Washington,233.76,189.29,NA
2014-12-01,West Virginia,358.42,220.62,NA
2014-12-01,Wisconsin,350.75,273.97,NA
2014-12-01,Wyoming,326.89,354.2,NA
2014-01-02,Alabama,339.2,198.64,149.49
2014-01-02,Alaska,289.67,261.3,388.58
2014-01-02,Arizona,303.36,209.38,189.45
2014-01-02,Arkansas,361.85,185.62,125.4
2014-01-02,California,248.67,193.56,192.8
2014-01-02,Colorado,236.2,196.73,213.5
2014-01-02,Connecticut,347.84,274.24,257.36
2014-01-02,Delaware,373.18,226.25,199.88
2014-01-02,District of Columbia,352.02,295.67,213.72
2014-01-02,Florida,306.35,219.97,158.19
2014-01-02,Georgia,332.23,213.49,153.45
2014-01-02,Hawaii,310.96,270.38,160.46
2014-01-02,Idaho,276.05,254.96,132.61
2014-01-02,Illinois,359.68,287.25,180.57
2014-01-02,Indiana,336.79,206.7,153.85
2014-01-02,Iowa,372.38,292.42,252.24
2014-01-02,Kansas,353.66,260.6,124.27
2014-01-02,Kentucky,337.57,182.99,120.31
2014-01-02,Louisiana,377.69,243.48,153.73
2014-01-02,Maine,321.1,259.18,214.8
2014-01-02,Montana,279.73,257.98,734.65
2014-01-02,Nebraska,352.64,247.03,142.99
2014-01-02,Nevada,269.63,218.54,231.08
2014-01-02,New Hampshire,366.34,289.81,561.05
2014-01-02,New Jersey,354.8,294.35,225.62
2014-01-02,New Mexico,293.86,216.55,63.7
2014-01-02,New York,351.97,268.88,190.49
2014-01-02,North Carolina,355.68,247.07,152.09
2014-01-02,North Dakota,412.84,361.95,269.55
2014-01-02,Ohio,336.59,212.58,168.87
2014-01-02,Oklahoma,364.62,228.41,121.6
2014-01-02,Oregon,213.39,188.55,175.87
2014-01-02,Maryland,380.56,248.63,196.59
2014-01-02,Massachusetts,354.58,297.17,217.89
2014-01-02,Michigan,299.34,277.63,227.48
2014-01-02,Minnesota,371.19,280.6,183.29
2014-01-02,Mississippi,340.71,150.02,137.29
2014-01-02,Missouri,371.57,241.53,153.48
2014-01-02,Pennsylvania,372.64,266.51,194.12
2014-01-02,Rhode Island,335.12,262.07,207.93
2014-01-02,South Carolina,349.03,202.12,176.93
2014-01-02,South Dakota,387.8,362.7,125.68
2014-01-02,Tennessee,359.75,223.8,199.5
2014-01-02,Texas,343.35,235.68,141.73
2014-01-02,Utah,291.7,232.77,169.84
2014-01-02,Vermont,379.88,323.31,187.06
2014-01-02,Virginia,373.62,288.27,223.02
2014-01-02,Washington,236.13,191.96,148.33
2014-01-02,West Virginia,359.8,197.23,158.25
2014-01-02,Wisconsin,358.19,268.43,231.04
2014-01-02,Wyoming,355.9,378.95,161.3
2015-01-02,Alabama,337.38,208.24,NA
2015-01-02,Alaska,303.02,270.4,NA
2015-01-02,Arizona,298.52,209.56,NA
2015-01-02,Arkansas,341.68,207.02,NA
2015-01-02,California,243.95,189.34,NA
2015-01-02,Colorado,243.68,195.25,NA
2015-01-02,Connecticut,337.11,268.04,NA
2015-01-02,Delaware,364.18,234.72,NA
2015-01-02,District of Columbia,348.56,282.04,NA
2015-01-02,Florida,300.94,216.96,NA
2015-01-02,Georgia,324.34,217.33,NA
2015-01-02,Hawaii,307.85,263.45,NA
2015-01-02,Idaho,275.37,245.57,NA
2015-01-02,Illinois,353.84,282.56,NA
2015-01-02,Indiana,332.49,214.53,NA
2015-01-02,Iowa,364.92,289.39,NA
2015-01-02,Kansas,350.15,260.53,NA
2015-01-02,Kentucky,338.76,173.9,NA
2015-01-02,Louisiana,361.44,240.9,NA
2015-01-02,Maine,312.3,235.03,NA
2015-01-02,Montana,265.51,240.94,NA
2015-01-02,Nebraska,335.65,246.43,NA
2015-01-02,Nevada,266.03,226.56,NA
2015-01-02,New Hampshire,353.87,289.07,NA
2015-01-02,New Jersey,345.37,286.47,NA
2015-01-02,New Mexico,288.96,219.28,NA
2015-01-02,New York,343.77,263.62,NA
2015-01-02,North Carolina,345.24,245.78,NA
2015-01-02,North Dakota,393.94,339.6,NA
2015-01-02,Ohio,332.58,218.82,NA
2015-01-02,Oklahoma,354.09,238.15,NA
2015-01-02,Oregon,205.84,180.92,NA
2015-01-02,Maryland,365.94,256.02,NA
2015-01-02,Massachusetts,345.55,285.76,NA
2015-01-02,Michigan,288.02,270.75,NA
2015-01-02,Minnesota,351.61,272.73,NA
2015-01-02,Mississippi,335.1,150.94,NA
2015-01-02,Missouri,351.55,245.24,NA
2015-01-02,Pennsylvania,362.93,269.38,NA
2015-01-02,Rhode Island,317.16,258.77,NA
2015-01-02,South Carolina,337.04,205.48,NA
2015-01-02,South Dakota,357.05,348.81,NA
2015-01-02,Tennessee,348.78,225.38,NA
2015-01-02,Texas,334.26,233.52,NA
2015-01-02,Utah,290.45,237.65,NA
2015-01-02,Vermont,371.17,308.86,NA
2015-01-02,Virginia,364.92,292.89,NA
2015-01-02,Washington,233.01,189.88,NA
2015-01-02,West Virginia,359.63,224.17,NA
2015-01-02,Wisconsin,350.55,272.61,NA
2015-01-02,Wyoming,320.39,351.86,NA
2014-02-02,Alabama,338.87,199.89,152.02
2014-02-02,Alaska,288.81,254.5,388.58
2014-02-02,Arizona,303.22,210.07,195.32
2014-02-02,Arkansas,359.41,183.04,128.27
2014-02-02,California,248.21,192.73,191.7
2014-02-02,Colorado,237.55,198.28,223.47
2014-02-02,Connecticut,346.72,273.9,252.31
2014-02-02,Delaware,373.46,227.38,199.88
2014-02-02,District of Columbia,349.64,292.22,211.38
2014-02-02,Florida,305.88,219.88,156.94
2014-02-02,Georgia,332.15,214.26,154.46
2014-02-02,Hawaii,307.76,272.99,162.11
2014-02-02,Idaho,275.3,257.48,133.75
2014-02-02,Illinois,356.79,287.78,176.79
2014-02-02,Indiana,335.32,208.52,161.44
2014-02-02,Iowa,369.77,292.45,251.78
2014-02-02,Kansas,354.83,261.31,113.7
2014-02-02,Kentucky,338.85,181.5,125.11
2014-02-02,Louisiana,374.2,242.81,149.56
2014-02-02,Maine,319.11,259.84,214.8
2014-02-02,Montana,271.16,251.43,734.65
2014-02-02,Nebraska,349.72,248.44,142.51
2014-02-02,Nevada,270.12,219.36,252.49
2014-02-02,New Hampshire,376.83,285.94,550.95
2014-02-02,New Jersey,354.59,292.62,230.04
2014-02-02,New Mexico,293.37,205.27,63.7
2014-02-02,New York,352.32,268.58,189.86
2014-02-02,North Carolina,355.34,247.3,150.81
2014-02-02,North Dakota,408.37,335.38,331.9
2014-02-02,Ohio,336.44,213.69,167.26
2014-02-02,Oklahoma,364.74,228.53,120.16
2014-02-02,Oregon,212.27,188.96,174.52
2014-02-02,Maryland,379.93,250.02,194.99
2014-02-02,Massachusetts,352.89,296.81,220.8
2014-02-02,Michigan,298.14,276.44,228.04
2014-02-02,Minnesota,370.06,278.02,181.28
2014-02-02,Mississippi,339.26,149.1,143.99
2014-02-02,Missouri,367.41,242.1,149.58
2014-02-02,Pennsylvania,371.3,266.44,193.02
2014-02-02,Rhode Island,333.49,261.15,201.75
2014-02-02,South Carolina,346.09,202.25,173.87
2014-02-02,South Dakota,389.9,368.94,125.68
2014-02-02,Tennessee,358.06,225.32,195.96
2014-02-02,Texas,342.12,236.04,142.88
2014-02-02,Utah,293.06,233.24,187.95
2014-02-02,Vermont,377.22,321.36,187.64
2014-02-02,Virginia,373.62,287.97,227.34
2014-02-02,Washington,235.42,191.21,153.14
2014-02-02,West Virginia,364.28,197.45,158.3
2014-02-02,Wisconsin,357.72,270.33,233.39
2014-02-02,Wyoming,354.03,378.82,161.3
2015-02-02,Alabama,335.86,209.19,NA
2015-02-02,Alaska,302.89,271.01,NA
2015-02-02,Arizona,297,208.13,NA
2015-02-02,Arkansas,341.79,208.99,NA
2015-02-02,California,243.29,188.94,NA
2015-02-02,Colorado,242.75,195.94,NA
2015-02-02,Connecticut,336.04,267.11,NA
2015-02-02,Delaware,363.88,234.1,NA
2015-02-02,District of Columbia,348.4,282.82,NA
2015-02-02,Florida,300.21,216.29,NA
2015-02-02,Georgia,322.71,216.71,NA
2015-02-02,Hawaii,306.34,261.94,NA
2015-02-02,Idaho,275.45,243.24,NA
2015-02-02,Illinois,352.45,282.39,NA
2015-02-02,Indiana,331.29,216.18,NA
2015-02-02,Iowa,364.79,289.33,NA
2015-02-02,Kansas,349.13,259.53,NA
2015-02-02,Kentucky,338.29,173.62,NA
2015-02-02,Louisiana,361.2,241.43,NA
2015-02-02,Maine,304.96,234.77,NA
2015-02-02,Montana,265.34,247.53,NA
2015-02-02,Nebraska,335.4,243.91,NA
2015-02-02,Nevada,265.48,226.41,NA
2015-02-02,New Hampshire,353.09,288.14,NA
2015-02-02,New Jersey,345.06,285.76,NA
2015-02-02,New Mexico,287.96,219.03,NA
2015-02-02,New York,343.07,262.93,NA
2015-02-02,North Carolina,344.58,245.58,NA
2015-02-02,North Dakota,387.11,319.28,NA
2015-02-02,Ohio,332.48,219.89,NA
2015-02-02,Oklahoma,352.62,238.4,NA
2015-02-02,Oregon,205.32,180.45,NA
2015-02-02,Maryland,362.63,267.47,NA
2015-02-02,Massachusetts,343.96,284.5,NA
2015-02-02,Michigan,287.48,268.13,NA
2015-02-02,Minnesota,348.02,273.55,NA
2015-02-02,Mississippi,335.78,150.86,NA
2015-02-02,Missouri,349.57,245.78,NA
2015-02-02,Pennsylvania,362.21,269.65,NA
2015-02-02,Rhode Island,316.61,255.88,NA
2015-02-02,South Carolina,336.95,205.28,NA
2015-02-02,South Dakota,357.66,347.72,NA
2015-02-02,Tennessee,347.43,226.23,NA
2015-02-02,Texas,333.29,232.3,NA
2015-02-02,Utah,289.15,236.98,NA
2015-02-02,Vermont,369.87,306.19,NA
2015-02-02,Virginia,364.42,291.12,NA
2015-02-02,Washington,232.84,188.72,NA
2015-02-02,West Virginia,358.12,225.97,NA
2015-02-02,Wisconsin,348.79,271.28,NA
2015-02-02,Wyoming,322.28,350.57,NA
2014-03-02,Alabama,340.1,202.96,146.33
2014-03-02,Alaska,286.78,251.87,388.58
2014-03-02,Arizona,302.94,209.51,195.16
2014-03-02,Arkansas,357.73,182.91,126.75
2014-03-02,California,247.57,193.02,192.2
2014-03-02,Colorado,237.89,197.59,226.22
2014-03-02,Connecticut,347.04,274.15,252.31
2014-03-02,Delaware,371.64,228.71,206.61
2014-03-02,District of Columbia,350.61,294.39,208.53
2014-03-02,Florida,305.28,219.89,152.87
2014-03-02,Georgia,330.94,214.04,151.92
2014-03-02,Hawaii,307.96,274.75,167.62
2014-03-02,Idaho,275.6,256.69,129.39
2014-03-02,Illinois,358.04,287.33,177.98
2014-03-02,Indiana,334.44,207.86,168.44
2014-03-02,Iowa,370.98,291.34,247.69
2014-03-02,Kansas,352.26,261.8,114.26
2014-03-02,Kentucky,337.49,181.16,124.52
2014-03-02,Louisiana,373.09,242.26,149.38
2014-03-02,Maine,319.46,258.65,213.48
2014-03-02,Montana,269.87,257.03,704.89
2014-03-02,Nebraska,347.68,249.25,141.76
2014-03-02,Nevada,268.4,217.94,252.49
2014-03-02,New Hampshire,370.09,289.41,677.38
2014-03-02,New Jersey,353.26,291.85,231.68
2014-03-02,New Mexico,291.15,216.16,69.76
2014-03-02,New York,351.29,267.62,189.28
2014-03-02,North Carolina,354.43,247.7,151.27
2014-03-02,North Dakota,401.47,353.27,363.11
2014-03-02,Ohio,336.08,213.42,165.98
2014-03-02,Oklahoma,365.25,227.49,116.1
2014-03-02,Oregon,211.9,188.58,169.34
2014-03-02,Maryland,379.5,250.97,191.01
2014-03-02,Massachusetts,351.97,295.77,218.96
2014-03-02,Michigan,297.41,273.85,226.38
2014-03-02,Minnesota,368.98,277.74,179.7
2014-03-02,Mississippi,339.45,146.75,140
2014-03-02,Missouri,367.32,243.01,149.4
2014-03-02,Pennsylvania,370.36,266.79,190.52
2014-03-02,Rhode Island,332.34,259.33,201.75
2014-03-02,South Carolina,345.87,202.41,186.66
2014-03-02,South Dakota,387.89,352.93,124.17
2014-03-02,Tennessee,356.31,227.16,192.43
2014-03-02,Texas,341.57,235.38,144.45
2014-03-02,Utah,292.86,234.59,189.78
2014-03-02,Vermont,376.96,320.6,187.64
2014-03-02,Virginia,372.85,288.16,226.39
2014-03-02,Washington,234.9,191.55,146.32
2014-03-02,West Virginia,362.12,217.32,160.38
2014-03-02,Wisconsin,356.96,269.85,238.37
2014-03-02,Wyoming,352.41,378.46,161.3
2014-04-02,Alabama,341,204.32,145.88
2014-04-02,Alaska,287.59,256.69,388.58
2014-04-02,Arizona,302.14,208.69,193.93
2014-04-02,Arkansas,352.55,183.17,129.26
2014-04-02,California,246.72,192.95,191.96
2014-04-02,Colorado,237.47,197.23,226.28
2014-04-02,Connecticut,346.08,275.46,252.31
2014-04-02,Delaware,372.35,226.24,206.61
2014-04-02,District of Columbia,346.59,290.44,214.35
2014-04-02,Florida,304.83,218.77,152.72
2014-04-02,Georgia,329.26,214.9,152.82
2014-04-02,Hawaii,314.67,276.75,167.62
2014-04-02,Idaho,275.33,256.56,140.27
2014-04-02,Illinois,357.34,286.7,189.87
2014-04-02,Indiana,334.85,209.79,158.28
2014-04-02,Iowa,370.6,292.33,250.69
2014-04-02,Kansas,351.22,262.12,121.53
2014-04-02,Kentucky,340.74,183.32,125.28
2014-04-02,Louisiana,369.82,244.13,147.94
2014-04-02,Maine,319.58,259.18,216.72
2014-04-02,Montana,268.75,249.82,660.67
2014-04-02,Nebraska,345.17,250.38,140.02
2014-04-02,Nevada,267.65,227.81,250.29
2014-04-02,New Hampshire,361.02,290.29,677.38
2014-04-02,New Jersey,352.65,291.81,232.13
2014-04-02,New Mexico,291.31,213.86,75.24
2014-04-02,New York,350.13,266.6,205.8
2014-04-02,North Carolina,353.98,245.72,151.32
2014-04-02,North Dakota,401.73,364.13,347.51
2014-04-02,Ohio,335.91,215.11,165.02
2014-04-02,Oklahoma,364.89,230.16,121.24
2014-04-02,Oregon,210.79,186.29,165.54
2014-04-02,Maryland,376.51,249.71,190.34
2014-04-02,Massachusetts,350.2,294.37,217.88
2014-04-02,Michigan,295.25,272.52,229.02
2014-04-02,Minnesota,367.79,277.11,186.51
2014-04-02,Mississippi,343.84,147.09,141.39
2014-04-02,Missouri,368.3,244.78,150.29
2014-04-02,Pennsylvania,369.03,267.47,193.44
2014-04-02,Rhode Island,331.58,258.86,201.75
2014-04-02,South Carolina,345.06,202.23,186.19
2014-04-02,South Dakota,388.48,354.49,124.17
2014-04-02,Tennessee,356.4,226.59,190.39
2014-04-02,Texas,340.31,234.47,142.74
2014-04-02,Utah,291.52,242.12,187.19
2014-04-02,Vermont,376.97,319.68,190.36
2014-04-02,Virginia,371.59,287.37,226.79
2014-04-02,Washington,234.09,190.93,143.67
2014-04-02,West Virginia,359.56,215.14,160.12
2014-04-02,Wisconsin,356.18,271.07,242.49
2014-04-02,Wyoming,354.72,370.55,161.3
2014-05-02,Alabama,340.83,205.14,143.76
2014-05-02,Alaska,288.7,257.4,375.82
2014-05-02,Arizona,301.26,208.28,191.43
2014-05-02,Arkansas,352.07,185.34,129.02
2014-05-02,California,246.06,191.86,191.24
2014-05-02,Colorado,236.66,196.57,233.09
2014-05-02,Connecticut,345.09,272.47,251.03
2014-05-02,Delaware,369.2,228.59,209.72
2014-05-02,District of Columbia,346.93,292,211.88
2014-05-02,Florida,304.29,218.04,153.21
2014-05-02,Georgia,329.09,214.89,153.75
2014-05-02,Hawaii,314.53,265.95,165.55
2014-05-02,Idaho,276.18,252.73,139.21
2014-05-02,Illinois,356.67,286.04,189.38
2014-05-02,Indiana,334.96,210.33,156.73
2014-05-02,Iowa,368.8,290.09,247.1
2014-05-02,Kansas,350.57,261.72,118.41
2014-05-02,Kentucky,339.28,182.41,124.69
2014-05-02,Louisiana,370.46,244.38,146.06
2014-05-02,Maine,317.35,258.01,274.25
2014-05-02,Montana,268.22,251.87,645.6
2014-05-02,Nebraska,344.1,250.96,138.35
2014-05-02,Nevada,268.26,227.45,243.46
2014-05-02,New Hampshire,359.59,291.36,677.38
2014-05-02,New Jersey,351.56,290.8,231.39
2014-05-02,New Mexico,290.89,200.99,87.84
2014-05-02,New York,349,266.61,205.01
2014-05-02,North Carolina,352.35,244.02,151.01
2014-05-02,North Dakota,391.23,350.39,334.13
2014-05-02,Ohio,336.08,216.41,164.2
2014-05-02,Oklahoma,366.01,234.87,119.93
2014-05-02,Oregon,210.12,185.81,165.81
2014-05-02,Maryland,374.82,250.39,188.84
2014-05-02,Massachusetts,350.79,294.07,219.16
2014-05-02,Michigan,295.13,277.51,275.43
2014-05-02,Minnesota,367.29,276.65,183.45
2014-05-02,Mississippi,341.35,145.4,140.57
2014-05-02,Missouri,368.37,243.49,142.19
2014-05-02,Pennsylvania,368.3,267.62,196.36
2014-05-02,Rhode Island,329.98,258.55,208.36
2014-05-02,South Carolina,343.29,201.48,186.91
2014-05-02,South Dakota,387.05,355.63,123.94
2014-05-02,Tennessee,355.46,224.81,187.46
2014-05-02,Texas,339.4,234.05,142.8
2014-05-02,Utah,290.33,240.25,204.76
2014-05-02,Vermont,376.44,320.96,190.36
2014-05-02,Virginia,370.18,288.4,222.83
2014-05-02,Washington,233.34,190.42,141.86
2014-05-02,West Virginia,354.78,214.48,156.1
2014-05-02,Wisconsin,355.01,271.7,239.46
2014-05-02,Wyoming,349.95,359.98,161.3
2014-06-02,Alabama,340.63,204.38,144.04
2014-06-02,Alaska,286.14,252.86,359.87
2014-06-02,Arizona,302.34,208.9,187.18
2014-06-02,Arkansas,350.05,184.62,127.16
2014-06-02,California,245.77,192.22,190.06
2014-06-02,Colorado,236.74,196.49,231.56
2014-06-02,Connecticut,343.71,273.11,251.03
2014-06-02,Delaware,368.97,225.4,204.86
2014-06-02,District of Columbia,346.54,291.02,209.83
2014-06-02,Florida,303.01,217.84,152.02
